"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Gentil galans de fransa",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,63.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Je suis amie d'un forier",0,Voice,Loyset,Compère,1,,,,Renaissance,Chanson,64.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Alons fere nos barbes",0,Voice,Loyset,Compère,1,,,,Renaissance,Chanson,65.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Voles ouir une sanson de chyons",0,Voice,Loyset,Compère,1,,,,Renaissance,Chanson,66.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Plus nullez regretez",0,Voice,Josquin Des Prez,,1,Jean,Lemaire de Belges,1,Renaissance,Chanson,67.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Ille etet ung bon homme",0,Voice,Anonymous,,1,,,,Renaissance,Chanson,68.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Une playsant fìlette",0,Voice,Loyset,Compère,1,,,,Renaissance,Chanson,69.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","ludica me Deus",0,Voice,Andreas,De Silva,1,,,,Renaissance,Motet,70.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Prophetarum maxime",0,Voice,Heinrich,Isaac,1,,,,Renaissance,Motet,71.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Paratum cor meum Deus",0,Voice,Josquin Des Prez,,0,,,,Renaissance,Motet,72.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Spem in alium numquam habui",0,Voice,Anonymous,,0,,,,Renaissance,Motet,73.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Regem confessorum dominum venite",0,Voice,Jean,Mouton,1,,,,Renaissance,Motet,74.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Bona vita bona refectio",0,Voice,Jean,Mouton,1,,,,Renaissance,Motet,75.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Alma redemptoris mater (C., B.) / Ave regina coelorum (Α., T.)",0,Voice,Josquin Des Prez,,1,,,,Renaissance,Motet,76.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Ave Maria gratia plena … virgo serena",0,Voice,Josquin Des Prez,,1,,,,Renaissance,Motet,77.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Miserere mei Deus",0,Voice,Carpentras,,1,,,,Renaissance,Motet,78.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Missus est angelus Gabriel",0,Voice,Josquin Des Prez,,1,,,,Renaissance,Motet,79.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Felix namque es sacra Virgo Maria",0,Voice,Jean,Mouton,1,,,,Renaissance,Motet,80.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Ο bone et dulcis domine Yhesus",0,Voice,Josquin Des Prez,,1,,,,Renaissance,Motet,81.0,,,,,,,,,,,
